Month,Hour,wind,pv
9,22,8.541936,0
9,23,6.016596912,0
9,0,4.125976704,0
9,1,3.127340016,1.112433161
9,2,9.565938,24.27354193
9,3,29.12572843,65.8508134
9,4,46.284354,109.1874657
9,5,48.341142,143.8485996
9,6,44.09021146,162.3864009
9,7,41.02420493,162.1681109
9,8,39.72880094,144.2927421
9,9,39.36376066,114.2883856
9,10,37.748736,76.70133323
9,11,31.25977934,47.54564622
9,12,22.17465446,22.88235063
9,13,11.93498726,4.403697034
9,14,9.147052656,0
9,15,9.354932352,0
9,16,9.495254016,0
9,17,9.852181776,0
9,18,11.13246374,0
9,19,11.93498726,0
9,20,11.853054,0
9,21,11.69031413,0
9,22,9.354932352,0
9,23,6.718464,0
9,0,5.511276432,0
9,1,4.630670208,0.537329234
9,2,6.662632176,11.90127237
9,3,11.853054,36.78375378
9,4,22.92769267,62.22670783
9,5,26.94949171,84.08894924
9,6,28.096128,94.71065705
9,7,29.87635507,100.2810507
9,8,32.36482253,97.09953284
9,9,34.81982885,82.54136652
9,10,36.006768,64.10669991
9,11,32.685264,41.87878701
9,12,22.674816,21.91357522
9,13,7.839351216,3.875233056
9,14,5.317349328,0
9,15,7.533161856,0
9,16,12.18305074,0
9,17,17.89221586,0
9,18,18.21686515,0
9,19,16.52994086,0
9,20,14.38521754,0
9,21,12.35032142,0
9,22,9.565938,0
9,23,6.944910336,0
9,0,5.709862224,0
9,1,5.317349328,1.026271745
9,2,12.35032142,22.40404696
9,3,30.02801141,61.15180369
9,4,49.60398254,98.13349283
9,5,61.23729715,126.4374086
9,6,68.86249459,138.6780871
9,7,78.24074342,139.4242661
9,8,85.04491954,123.6355112
9,9,86.882562,104.2681076
9,10,81.15263654,82.01021757
9,11,70.45975757,54.70719609
9,12,56.2489763,30.04858429
9,13,29.27483597,6.281567578
9,14,20.1309637,0
9,15,18,0
9,16,17.25453461,0
9,17,15.04614398,0
9,18,10.14407957,0
9,19,6.662632176,0
9,20,5.269588992,0
9,21,4.897760256,0
9,22,4.248522576,0
9,23,3.229310592,0
9,0,2.091856896,0
9,1,1.372050432,1.14725496
9,2,4.045602816,25.00193278
9,3,13.92517138,62.25154047
9,4,22.42380557,100.1195906
9,5,26.24893387,136.6087729
9,6,25.972146,164.867884
9,7,24.22031155,176.9806009
9,8,21.68190259,171.7884963
9,9,19.78388582,152.7895078
9,10,19.55473114,115.2616747
9,11,17.465382,77.26166478
9,12,11.28999629,36.02327472
9,13,3.060566352,6.260952516
9,14,2.560259664,0
9,15,3.060566352,0
9,16,2.530944,0
9,17,2.066242608,0
9,18,2.015643024,0
9,19,2.771831808,0
9,20,3.622141008,0
9,21,3.772522512,0
9,22,3.512016,0
9,23,3.475809936,0
9,0,3.333474,0
9,1,2.359737216,0.67047148
9,2,5.035072752,16.96972207
9,3,11.69031413,49.03237103
9,4,17.14975027,86.64939712
9,5,17.89221586,118.9267158
9,6,16.73485517,143.9841734
9,7,13.564278,161.4632146
9,8,9.636971904,163.2274469
9,9,6.334124688,140.5521535
9,10,4.373471232,95.98804381
9,11,2.834352,45.73302791
9,12,1.533312,19.84629589
9,13,0.77175,3.621161264
9,14,1.003373424,0
9,15,2.091856896,0
9,16,3.475809936,0
9,17,4.248522576,0
9,18,3.659354496,0
9,19,3.810757248,0
9,20,5.128025616,0
9,21,7.118044272,0
9,22,6.944910336,0
9,23,5.222115504,0
9,0,3.966279552,0
9,1,2.444341392,0.52781053
9,2,3.966279552,14.59977057
9,3,9.495254016,45.07735282
9,4,16.941456,81.20776681
9,5,17.14975027,112.5737253
9,6,13.29773875,132.7489219
9,7,12.18305074,134.7723899
9,8,13.6539095,131.2145776
9,9,15.62851195,108.8470531
9,10,15.53042534,70.94666991
9,11,11.05425,43.05676775
9,12,5.810919408,20.68765945
9,13,4.248522576,3.654082496
9,14,4.989020544,0
9,15,5.462360064,0
9,16,5.128025616,0
9,17,4.331553264,0
9,18,4.207408128,0
9,19,4.415658768,0
9,20,4.331553264,0
9,21,4.125976704,0
9,22,3.229310592,0
9,23,2.472985728,0
9,0,2.223107856,0
9,1,1.752048,0.44593664
9,2,2.589800832,12.20005906
9,3,3.439853568,33.9442658
9,4,6.174,55.58524584
9,5,7.964113104,70.32285757
9,6,8.090191728,81.35530601
9,7,7.235050896,83.38586907
9,8,5.511276432,76.56988415
9,9,3.475809936,66.50825093
9,10,1.775000304,52.2613057
9,11,0.853882704,34.51487786
9,12,0.897048576,17.16164142
9,13,0.354294,3.347150751
9,14,0.378442368,0
9,15,0.457419312,0
9,16,0.707472,0
9,17,2.196430848,0
9,18,5.709862224,0
9,19,9.924624,0
9,20,12.18305074,0
9,21,11.21104555,0
9,22,7.777461888,0
9,23,4.248522576,0
9,0,2.387718,0
9,1,1.64025,0.637950304
9,2,3.966279552,16.27820599
9,3,11.60950579,44.79881396
9,4,26.5276813,71.11260999
9,5,33.00781363,86.97869412
9,6,34.81982885,92.36284874
9,7,39.18208205,97.64961826
9,8,44.87986829,102.9919088
9,9,49.60398254,99.78968844
9,10,46.48735526,82.39666338
9,11,35.66493389,58.26650031
9,12,18.21686515,29.64562224
9,13,5.222115504,5.311014336
9,14,4.807619712,0
9,15,7.235050896,0
9,16,9.997420464,0
9,17,10.97640346,0
9,18,10.89892325,0
9,19,10.51698701,0
9,20,10.5926485,0
9,21,10.51698701,0
9,22,9.285292944,0
9,23,8.281793664,0
9,0,7.353332784,0
9,1,6.551898192,0.836798972
9,2,10.74505838,22.44038992
9,3,25.01872013,62.31318634
9,4,39.91216435,96.558462
9,5,40.465638,116.0980613
9,6,36.69697498,117.946464
9,7,35.15625,120.5141397
9,8,37.04536166,126.6191537
9,9,38.10373747,127.2938478
9,10,37.92595982,105.4780427
9,11,33.98818061,62.05648161
9,12,23.82755746,25.4935227
9,13,12.51911621,4.285481257
9,14,11.36931682,0
9,15,14.8552861,0
9,16,22.29899803,0
9,17,25.83448474,0
9,18,23.82755746,0
9,19,19.89913147,0
9,20,15.82592242,0
9,21,11.77149658,0
9,22,8.411194368,0
9,23,6.334124688,0
9,0,5.560483968,0
9,1,4.94325,0.608992538
9,2,7.533161856,15.38248136
9,3,17.25453461,40.99422824
9,4,28.829034,68.88434966
9,5,29.574576,95.80965912
9,6,28.096128,120.4017467
9,7,27.37575,145.866983
9,8,27.80647949,167.9059856
9,9,26.667792,154.6168121
9,10,26.94949171,122.5196043
9,11,26.38806221,79.0016716
9,12,18.76663339,39.824865
9,13,8.153726976,7.131651513
9,14,9.354932352,0
9,15,11.69031413,0
9,16,12.94781645,0
9,17,14.57203622,0
9,18,16.52994086,0
9,19,14.8552861,0
9,20,12.18305074,0
9,21,10.668672,0
9,22,9.216,0
9,23,7.533161856,0
9,0,6.016596912,0
9,1,4.989020544,0.631673432
9,2,7.59375,16.53374268
9,3,13.83435533,48.95564195
9,4,28.829034,94.44078411
9,5,31.41607795,138.1233869
9,6,25.288704,166.5945774
9,7,20.48207731,180.5028075
9,8,17.89221586,177.0060528
9,9,17.3597449,157.0128909
9,10,18.32594789,115.070258
9,11,16.52994086,59.9816805
9,12,9.924624,23.65725772
9,13,4.897760256,4.2881525
9,14,6.068763648,0
9,15,8.346326832,0
9,16,8.807469696,0
9,17,8.346326832,0
9,18,10.97640346,0
9,19,11.853054,0
9,20,9.147052656,0
9,21,7.412954112,0
9,22,6.227071344,0
9,23,5.081407488,0
9,0,4.331553264,0
9,1,3.696822,0.577734148
9,2,6.662632176,14.85883548
9,3,13.29773875,39.61881043
9,4,18.87789773,66.1338122
9,5,15.62851195,92.88200566
9,6,10.36674662,113.192293
9,7,7.060017024,126.6807496
9,8,5.222115504,132.3521384
9,9,4.207408128,125.1251068
9,10,3.810757248,102.1806421
9,11,3.475809936,65.19609817
9,12,2.143718784,30.88587321
9,13,0.758595456,5.499056961
9,14,1.051399296,0
9,15,1.916935632,0
9,16,4.005810288,0
9,17,5.760243072,0
9,18,9.636971904,0
9,19,11.449008,0
9,20,10.97640346,0
9,21,9.924624,0
9,22,7.472896848,0
9,23,5.964729984,0
9,0,4.897760256,0
9,1,3.512016,0.458921592
9,2,5.035072752,13.47760905
9,3,10.97640346,38.82599881
9,4,16.73485517,68.71779343
9,5,14.66604907,97.93934679
9,6,10.74505838,119.4455371
9,7,7.715899152,121.7753288
9,8,5.269588992,108.2462851
9,9,3.548472624,91.12787716
9,10,2.865961584,66.26260602
9,11,2.444341392,36.67124966
9,12,1.277242992,17.19097598
9,13,0.745591248,2.949484848
9,14,1.333584,0
9,15,2.865961584,0
9,16,6.774606864,0
9,17,12.51911621,0
9,18,14.38521754,0
9,19,13.20967454,0
9,20,11.5290707,0
9,21,10.21794394,0
9,22,7.715899152,0
9,23,5.269588992,0
9,0,3.585180672,0
9,1,2.530944,0.306338007
9,2,4.762967184,11.13641908
9,3,10.82180851,38.72675293
9,4,18.76663339,73.03867025
9,5,18.21686515,101.8480528
9,6,15.14218291,122.2634791
9,7,13.122,126.7007952
9,8,12.51911621,117.6441867
9,9,12.86130571,96.44369826
9,10,13.29773875,70.40099002
9,11,11.853054,43.0080097
9,12,8.476397136,22.30805871
9,13,6.334124688,4.101605546
9,14,8.674025472,0
9,15,9.997420464,0
9,16,11.21104555,0
9,17,13.122,0
9,18,15.53042534,0
9,19,16.22571653,0
9,20,15.14218291,0
9,21,12.77518118,0
9,22,9.495254016,0
9,23,7.59375,0
9,0,6.227071344,0
9,1,4.373471232,0.475759052
9,2,6.718464,15.59262067
9,3,15.62851195,47.32162037
9,4,34.65242611,85.12495616
9,5,42.92317901,118.0999421
9,6,43.309872,140.6760948
9,7,40.83744859,156.5226923
9,8,37.39594637,157.175556
9,9,33.495606,141.9229017
9,10,31.104,105.1758739
9,11,27.37575,62.57537576
9,12,15.82592242,25.61392219
9,13,6.068763648,4.328374454
9,14,6.887829168,0
9,15,9.780092928,0
9,16,10.74505838,0
9,17,10.668672,0
9,18,11.36931682,0
9,19,11.13246374,0
9,20,10.668672,0
9,21,8.026987392,0
9,22,4.897760256,0
9,23,3.810757248,0
9,0,3.696822,0
9,1,3.404146032,0.571267356
9,2,6.831061632,18.76953001
9,3,14.29240997,52.79527147
9,4,15.925248,88.67247516
9,5,9.147052656,117.8205444
9,6,4.674493296,132.277178
9,7,2.897805312,133.9594447
9,8,2.223107856,136.3256172
9,9,2.091856896,133.7718688
9,10,1.941303168,117.1338829
9,11,1.64025,79.16445811
9,12,0.670674672,36.9477466
9,13,0.104976,5.936869286
9,14,0.191664,0
9,15,0.646866,0
9,16,1.084253184,0
9,17,1.051399296,0
9,18,0.745591248,0
9,19,1.186906752,0
9,20,3.195077904,0
9,21,5.560483968,0
9,22,7.060017024,0
9,23,6.831061632,0
9,0,6.662632176,0
9,1,6.121231056,0.401701464
9,2,10.89892325,12.76904857
9,3,18.21686515,35.81744153
9,4,22.80102062,64.10051747
9,5,18.76663339,95.33425456
9,6,11.853054,124.3835792
9,7,6.227071344,144.0118367
9,8,2.897805312,134.4540254
9,9,1.277242992,104.7917259
9,10,0.403663824,86.08705771
9,11,0.032685264,60.67105589
9,12,0.018,28.10618535
9,13,0.255104784,4.632899085
9,14,1.277242992,0
9,15,2.740919472,0
9,16,3.127340016,0
9,17,2.040838272,0
9,18,1.411249536,0
9,19,0.897048576,0
9,20,0.682795008,0
9,21,0.839808,0
9,22,1.100933712,0
9,23,1.240578,0
9,0,1.491873408,0
9,1,1.892772864,0.425940982
9,2,4.125976704,14.30774584
9,3,7.715899152,41.75768269
9,4,9.010191312,72.71006945
9,5,4.94325,98.88729234
9,6,2.710237824,112.6500259
9,7,1.491873408,118.3543346
9,8,0.732736512,118.4842128
9,9,0.28125,106.7822439
9,10,0.068335488,84.33718013
9,11,0.002834352,56.70130774
9,12,0.022674816,27.21847554
9,13,0.181398528,4.394667231
9,14,0.897048576,0
9,15,2.223107856,0
9,16,3.368686464,0
9,17,3.659354496,0
9,18,2.99475,0
9,19,2.015643024,0
9,20,1.314623376,0
9,21,0.839808,0
9,22,0.635175936,0
9,23,0.515747088,0
9,0,0.515747088,0
9,1,0.623627568,0.445814667
9,2,2.710237824,17.20978248
9,3,5.462360064,52.70957768
9,4,5.560483968,93.81493579
9,5,4.415658768,130.588104
9,6,3.475809936,155.1735684
9,7,2.802975696,169.1696568
9,8,2.143718784,164.8690768
9,9,1.471437072,139.8634177
9,10,0.825888816,114.236302
9,11,0.242662896,72.84575657
9,12,0.144,32.586022
9,13,0.758595456,4.784056815
9,14,3.548472624,0
9,15,8.281793664,0
9,16,9.424919088,0
9,17,6.442398,0
9,18,3.622141008,0
9,19,2.472985728,0
9,20,2.066242608,0
9,21,2.143718784,0
9,22,1.775000304,0
9,23,1.372050432,0
9,0,1.067742,0
9,1,0.825888816,0.328983174
9,2,1.64025,11.12948662
9,3,3.161088,31.78635096
9,4,3.093833088,61.17585371
9,5,2.501852976,92.35148904
9,6,2.091856896,118.1165102
